tweets,quote_status,language,favorite_count,retweet_count,time,id,rating,processed_text,cleaned_tweets
"Because the writers always answer the questions related to absolutely every ship except Jeronica's. Is it a good sign? Would they want to surprise us?
Or maybe they don't care about the couple and some kind of rapprochement between them is impossible.
I don't know.",False,en,11,0,2021-02-25 23:46:45,1365085861042417668,"{'neg': 0.054, 'neu': 0.808, 'pos': 0.138, 'compound': 0.4646}","['writers', 'always', 'answer', 'questions', 'related', 'absolutely', 'every', 'ship', 'except', 'jeronica', 'good', 'sign', 'would', 'want', 'surprise', 'us', 'maybe', 'care', 'couple', 'kind', 'rapprochement', 'impossible', 'know']",writers always answer questions related absolutely every ship except jeronica good sign would want surprise us maybe care couple kind rapprochement impossible know
RT @VugheadForever: @azalben I don't understand why all the boats got on board except Jeronica. What do they have against them? Opposites a…,False,en,0,1,2021-02-25 22:34:25,1365067656668323847,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['understand', 'boats', 'got', 'board', 'except', 'jeronica', 'opposites']",understand boats got board except jeronica opposites
@azalben I don't understand why all the boats got on board except Jeronica. What do they have against them? Opposites attract. https://t.co/aGSW9QHjJq,False,en,33,1,2021-02-25 21:33:04,1365052217963798528,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}","['understand', 'boats', 'got', 'board', 'except', 'jeronica', 'opposites', 'attract']",understand boats got board except jeronica opposites attract
Tbh I really don't care if Barchie happens or not 'cause I never shipped bughead &lt;&lt;&lt; Vughead/Jeronica,False,en,1,0,2021-02-25 21:31:19,1365051774206435332,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4416}","['tbh', 'really', 'care', 'barchie', 'happens', 'cause', 'never', 'shipped', 'bughead', 'lt', 'lt', 'lt', 'vughead', 'jeronica']",tbh really care barchie happens cause never shipped bughead lt lt lt vughead jeronica
Excuse me- where is this Jeronica coming from?!? That’s a ship I don’t think I can get used to #Riverdale,False,en,0,0,2021-02-25 20:49:07,1365041155742834692,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.2387}","['excuse', 'jeronica', 'coming', 'ship', 'think', 'get', 'used', 'riverdale']",excuse jeronica coming ship think get used riverdale
@RiverdaleWriter @cmaroon @nocontextrvd Will we have jeronica/Vughead friendship or more?,False,en,2,0,2021-02-25 18:52:46,1365011876007018509,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}","['jeronica', 'vughead', 'friendship']",jeronica vughead friendship
I don’t think y’all understand... I be getting so hyped for the episodes thinking in the back of my head that there is hope for a Jeronica scene and then getting disappointed when it doesn’t happen... KNOWING it won’t happen😭,False,en,10,0,2021-02-25 18:39:42,1365008588385751046,"{'neg': 0.076, 'neu': 0.854, 'pos': 0.071, 'compound': -0.0516}","['think', 'understand', 'getting', 'hyped', 'episodes', 'thinking', 'back', 'head', 'hope', 'jeronica', 'scene', 'getting', 'disappointed', 'happen', 'knowing', 'happen']",think understand getting hyped episodes thinking back head hope jeronica scene getting disappointed happen knowing happen
@RiverdaleWriter @cmaroon @nocontextrvd Talk about Jeronica,False,en,3,0,2021-02-25 18:31:16,1365006465539448837,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['talk', 'jeronica']",talk jeronica
RT @mydairjeronica: jughead in a conversation that brought up veronica is a jeronica crumb #Riverdale,False,en,0,2,2021-02-25 18:25:07,1365004915202871300,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['jughead', 'conversation', 'brought', 'veronica', 'jeronica', 'crumb', 'riverdale']",jughead conversation brought veronica jeronica crumb riverdale
"“the town was drowning in problems, and a hell of a good-looking one was about to walk through my door”
*veronica walks in*
no like jeronica endgame I’m so serious",False,en,0,0,2021-02-25 18:21:24,1365003981781676036,"{'neg': 0.306, 'neu': 0.626, 'pos': 0.068, 'compound': -0.829}","['town', 'drowning', 'problems', 'hell', 'good', 'looking', 'one', 'walk', 'door', 'veronica', 'walks', 'like', 'jeronica', 'endgame', 'serious']",town drowning problems hell good looking one walk door veronica walks like jeronica endgame serious
I need Jeronica moots,False,en,0,0,2021-02-25 18:18:37,1365003280649236481,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['need', 'jeronica', 'moots']",need jeronica moots
@VugheadForever @azalben I think Jug will be together with Tabitha for at least a season. I was confindent that we will se Jeronica after the timeskip but now they interact even less than before😂,False,en,2,0,2021-02-25 13:17:25,1364927481019514884,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['think', 'jug', 'together', 'tabitha', 'least', 'season', 'confindent', 'se', 'jeronica', 'timeskip', 'interact', 'even', 'less']",think jug together tabitha least season confindent se jeronica timeskip interact even less
"If the writers were smart,, they’d make Jeronica a couple bcuz they’re the only het ship worth something in this show . #Riverdale",False,en,2,0,2021-02-25 12:04:28,1364909122685202433,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.2263}","['writers', 'smart', 'make', 'jeronica', 'couple', 'bcuz', 'het', 'ship', 'worth', 'something', 'show', 'riverdale']",writers smart make jeronica couple bcuz het ship worth something show riverdale
Jeronica would be the only ship with intelligence and meaning along with Choni tbfh cuz Barchie has thick as shit Archie wit Betty’s slutty ass #Riverdale,False,en,102,0,2021-02-25 11:19:33,1364897819463712770,"{'neg': 0.293, 'neu': 0.62, 'pos': 0.087, 'compound': -0.8074}","['jeronica', 'would', 'ship', 'intelligence', 'meaning', 'along', 'choni', 'tbfh', 'cuz', 'barchie', 'thick', 'shit', 'archie', 'wit', 'betty', 'slutty', 'ass', 'riverdale']",jeronica would ship intelligence meaning along choni tbfh cuz barchie thick shit archie wit betty slutty ass riverdale
RT @my_kindreds: So when is jeronica hapeening thats the question #Riverdale https://t.co/YwHViRIY8p,False,en,0,2,2021-02-25 08:01:17,1364847922399993860,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['jeronica', 'hapeening', 'thats', 'question', 'riverdale']",jeronica hapeening thats question riverdale
I love the bickering between Cami and Cole! On screen or off these 2 are great together #jeronica #Riverdale #vughead https://t.co/k0lTcGkAV4,False,en,14,2,2021-02-25 07:48:40,1364844749614505988,"{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.8622}","['love', 'bickering', 'cami', 'cole', 'screen', '2', 'great', 'together', 'jeronica', 'riverdale', 'vughead']",love bickering cami cole screen 2 great together jeronica riverdale vughead
am i the only one who wants jeronica/vughead revenge? #Riverdale,False,en,3,0,2021-02-25 05:48:27,1364814497735729159,"{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.5267}","['one', 'wants', 'jeronica', 'vughead', 'revenge', 'riverdale']",one wants jeronica vughead revenge riverdale
"RT @VugheadForever: #Vughead #Jeronica #Riverdale 

Parallel: 5x01||5x06 https://t.co/5ysYfYhCcp",False,en,0,6,2021-02-25 05:24:37,1364808498115211264,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['vughead', 'jeronica', 'riverdale', 'parallel', '5x01', '5x06']",vughead jeronica riverdale parallel 5x01 5x06
"All I ask, please, more scenes jeronica @WriterRAS #vughead #jeronica",False,en,26,4,2021-02-25 05:01:47,1364802752707190784,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}","['ask', 'please', 'scenes', 'jeronica', 'vughead', 'jeronica']",ask please scenes jeronica vughead jeronica
@medievaIswords are they trying to compare JERONICA to DAIR,False,en,2,0,2021-02-25 05:01:40,1364802723724611584,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['trying', 'compare', 'jeronica', 'dair']",trying compare jeronica dair
RT @VugheadForever: I don't understand why all the boats got on board except Jeronica. What do they have against them? Opposites attract. #…,False,en,0,3,2021-02-25 04:35:59,1364796258628599810,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3612}","['understand', 'boats', 'got', 'board', 'except', 'jeronica', 'opposites', 'attract']",understand boats got board except jeronica opposites attract
RT @LaBella_Aria: These 2 together would unstoppable ❤️❤️#jeronica #vughead #Riverdale #RiverdaleSeason5 https://t.co/xi0eHwcyjY,False,en,0,19,2021-02-25 04:31:22,1364795096143642625,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.2023}","['2', 'together', 'would', 'unstoppable', 'jeronica', 'vughead', 'riverdale', 'riverdaleseason5']",2 together would unstoppable jeronica vughead riverdale riverdaleseason5
@azalben I don't understand why all the boats got on board except Jeronica. What do they have against them? Opposites attract. https://t.co/WF3afmfNO5,False,en,26,3,2021-02-25 03:37:57,1364781654414266371,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}","['understand', 'boats', 'got', 'board', 'except', 'jeronica', 'opposites', 'attract']",understand boats got board except jeronica opposites attract
@greendalewitch and them referring to this as a MEAL??? they are starving god the writers would write jeronica scenes out of pity if they saw this,False,en,0,0,2021-02-25 02:56:57,1364771334451003393,"{'neg': 0.187, 'neu': 0.742, 'pos': 0.071, 'compound': -0.533}","['referring', 'meal', 'starving', 'god', 'writers', 'would', 'write', 'jeronica', 'scenes', 'pity', 'saw']",referring meal starving god writers would write jeronica scenes pity saw
Don’t worry when there’s a reboot later in life everyone will ship Jeronica like people did with Dair https://t.co/0vNTtWuyd4,True,en,12,0,2021-02-25 02:31:51,1364765018567311365,"{'neg': 0.136, 'neu': 0.748, 'pos': 0.117, 'compound': -0.1027}","['worry', 'reboot', 'later', 'life', 'everyone', 'ship', 'jeronica', 'like', 'people', 'dair']",worry reboot later life everyone ship jeronica like people dair
"Even if Riverdale ends without Jeronica and absolutely nothing about them, I will never stop thinking that they would have been a success and an incredible duo to appreciate. #jeronica #vughead #riverdale",False,en,19,4,2021-02-25 02:30:59,1364764803223474176,"{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.8068}","['even', 'riverdale', 'ends', 'without', 'jeronica', 'absolutely', 'nothing', 'never', 'stop', 'thinking', 'would', 'success', 'incredible', 'duo', 'appreciate', 'jeronica', 'vughead', 'riverdale']",even riverdale ends without jeronica absolutely nothing never stop thinking would success incredible duo appreciate jeronica vughead riverdale
"@azalben Alex, can you say something about Jeronica? There are possibilities or we are crazy drawing theories that do not exist. Give us an answer with all due respect. 🥺🙏",False,en,15,0,2021-02-25 02:26:31,1364763677623214081,"{'neg': 0.072, 'neu': 0.836, 'pos': 0.093, 'compound': 0.1779}","['alex', 'say', 'something', 'jeronica', 'possibilities', 'crazy', 'drawing', 'theories', 'exist', 'give', 'us', 'answer', 'due', 'respect']",alex say something jeronica possibilities crazy drawing theories exist give us answer due respect
"I don't lose hope with Jeronica, but really feeding each episode with little crumbs is sad and annoys me. #jeronica #vughead #riverdale",False,en,8,0,2021-02-25 02:21:23,1364762385857273857,"{'neg': 0.33, 'neu': 0.612, 'pos': 0.059, 'compound': -0.819}","['lose', 'hope', 'jeronica', 'really', 'feeding', 'episode', 'little', 'crumbs', 'sad', 'annoys', 'jeronica', 'vughead', 'riverdale']",lose hope jeronica really feeding episode little crumbs sad annoys jeronica vughead riverdale
I don't understand why all the boats got on board except Jeronica. What do they have against them? Opposites attract. #Riverdale #jeronica #vughead,False,en,19,3,2021-02-25 02:19:37,1364761941965762569,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3612}","['understand', 'boats', 'got', 'board', 'except', 'jeronica', 'opposites', 'attract', 'riverdale', 'jeronica', 'vughead']",understand boats got board except jeronica opposites attract riverdale jeronica vughead
@azalben I don't understand why all the boats got on board except Jeronica. What do they have against them? Opposites attract. https://t.co/SGKtxHvwrV,False,en,16,0,2021-02-25 02:19:23,1364761880825323520,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}","['understand', 'boats', 'got', 'board', 'except', 'jeronica', 'opposites', 'attract']",understand boats got board except jeronica opposites attract
@azalben I don't understand why all the boats got on board except Jeronica. What do they have against them? Opposites attract. https://t.co/XryrO09BGQ,False,en,8,0,2021-02-25 02:19:14,1364761843470913547,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}","['understand', 'boats', 'got', 'board', 'except', 'jeronica', 'opposites', 'attract']",understand boats got board except jeronica opposites attract
@azalben I don't understand why all the boats got on board except Jeronica. What do they have against them? Opposites attract. https://t.co/HDN2TZ9Hk6,False,en,25,1,2021-02-25 02:19:03,1364761800483491841,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}","['understand', 'boats', 'got', 'board', 'except', 'jeronica', 'opposites', 'attract']",understand boats got board except jeronica opposites attract
@sclahspades jeronica stans going insane,False,en,1,0,2021-02-25 02:16:26,1364761141306654720,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}","['jeronica', 'stans', 'going', 'insane']",jeronica stans going insane
So when is jeronica hapeening thats the question #Riverdale https://t.co/YwHViRIY8p,False,en,6,2,2021-02-25 02:15:35,1364760924934955009,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['jeronica', 'hapeening', 'thats', 'question', 'riverdale']",jeronica hapeening thats question riverdale
jughead in a conversation that brought up veronica is a jeronica crumb #Riverdale,False,en,17,2,2021-02-25 01:41:24,1364752325785567235,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['jughead', 'conversation', 'brought', 'veronica', 'jeronica', 'crumb', 'riverdale']",jughead conversation brought veronica jeronica crumb riverdale
JERONICA IN GLASSES 😭😭😭 my myopic babies https://t.co/vCSzm7v37w,False,en,212,31,2021-02-25 01:32:31,1364750087663071232,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['jeronica', 'glasses', 'myopic', 'babies']",jeronica glasses myopic babies
"give me some Jeronica crumbs please!! 😩❤️
#Riverdale #jeronica",False,en,1,0,2021-02-25 00:58:09,1364741437825368072,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.4374}","['give', 'jeronica', 'crumbs', 'please', 'riverdale', 'jeronica']",give jeronica crumbs please riverdale jeronica
RT @camiscrown: WE WANT JERONICA SHOWER SEX,False,en,0,6,2021-02-25 00:48:21,1364738974280019968,"{'neg': 0.0, 'neu': 0.747, 'pos': 0.253, 'compound': 0.2577}","['want', 'jeronica', 'shower', 'sex']",want jeronica shower sex
RT @RiverdaleRefer1: I am living for this crumb #jeronica https://t.co/xBjznxbSMt,False,en,0,5,2021-02-25 00:45:25,1364738235507818497,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['living', 'crumb', 'jeronica']",living crumb jeronica
RT @ifyoutrustme: this is a win for the jeronica friendship community. in the second pic he looks amused he’s just like oh veronica singing…,True,en,0,1,2021-02-25 00:40:14,1364736932400558084,"{'neg': 0.0, 'neu': 0.613, 'pos': 0.387, 'compound': 0.9001}","['win', 'jeronica', 'friendship', 'community', 'second', 'pic', 'looks', 'amused', 'like', 'oh', 'veronica', 'singing']",win jeronica friendship community second pic looks amused like oh veronica singing
"#Vughead #Jeronica #Riverdale 

Parallel: 5x01||5x06 https://t.co/5ysYfYhCcp",False,en,30,6,2021-02-25 00:34:20,1364735444446019585,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['vughead', 'jeronica', 'riverdale', 'parallel', '5x01', '5x06']",vughead jeronica riverdale parallel 5x01 5x06
"@adoreschoni YEEEEEES, JERONICA https://t.co/ChS2WryiYs",False,en,3,0,2021-02-24 23:24:32,1364717881611735045,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['yeeeeees', 'jeronica']",yeeeeees jeronica
RT @jeronnica: it’s what i deserve #barchie #jeronica https://t.co/bHSg8quBu9,False,en,0,18,2021-02-24 22:22:38,1364702304092364802,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['deserve', 'barchie', 'jeronica']",deserve barchie jeronica
this is a win for the jeronica friendship community. in the second pic he looks amused he’s just like oh veronica singing again typical veronica she hasn’t changed one bit she’s still the same old veronica WHICH IS ONE OF THE HIGHEST FORMS OF AFFECTION https://t.co/HZAaG0z2NT,True,en,15,1,2021-02-24 22:12:09,1364699662154891266,"{'neg': 0.0, 'neu': 0.713, 'pos': 0.287, 'compound': 0.9445}","['win', 'jeronica', 'friendship', 'community', 'second', 'pic', 'looks', 'amused', 'like', 'oh', 'veronica', 'singing', 'typical', 'veronica', 'changed', 'one', 'bit', 'still', 'old', 'veronica', 'one', 'highest', 'forms', 'affection']",win jeronica friendship community second pic looks amused like oh veronica singing typical veronica changed one bit still old veronica one highest forms affection
RT @cherryplushies: Manifesting for Jeronica crumbs tomorrow omg please! 😩🥺 #Riverdale #Jeronica #Vughead https://t.co/8Ec65aC1V0,False,en,0,5,2021-02-24 21:32:38,1364689719280492544,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.3802}","['manifesting', 'jeronica', 'crumbs', 'tomorrow', 'omg', 'please', 'riverdale', 'jeronica', 'vughead']",manifesting jeronica crumbs tomorrow omg please riverdale jeronica vughead
I am living for this crumb #jeronica https://t.co/xBjznxbSMt,False,en,41,5,2021-02-24 16:31:55,1364614040195125256,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['living', 'crumb', 'jeronica']",living crumb jeronica
@BarchiePortal @landofbarchie OMG!!! YES. now only Vughead-Jeronica is missing https://t.co/Es0QFoX1oC,False,en,3,0,2021-02-24 15:36:18,1364600045182533647,"{'neg': 0.152, 'neu': 0.551, 'pos': 0.297, 'compound': 0.4782}","['omg', 'yes', 'vughead', 'jeronica', 'missing']",omg yes vughead jeronica missing
"Why are the riverdale writers so scary to let Jughead and Veronica interact?? The time jump + Barchie was the perfect time to finally explore Jeronica but nope. I’m seeing the potential with Jughead and Tabitha doe,won’t lie. #RiverdaleSeason5 #Riverdale #jughead #Jughead",False,en,8,1,2021-02-24 13:15:51,1364564700818771972,"{'neg': 0.066, 'neu': 0.881, 'pos': 0.053, 'compound': -0.1451}","['riverdale', 'writers', 'scary', 'let', 'jughead', 'veronica', 'interact', 'time', 'jump', 'barchie', 'perfect', 'time', 'finally', 'explore', 'jeronica', 'nope', 'seeing', 'potential', 'jughead', 'tabitha', 'doe', 'lie', 'riverdaleseason5', 'riverdale', 'jughead', 'jughead']",riverdale writers scary let jughead veronica interact time jump barchie perfect time finally explore jeronica nope seeing potential jughead tabitha doe lie riverdaleseason5 riverdale jughead jughead
"RT @RiverdaleRefer1: Prayer circle:

                    🕯      🕯
           🕯                         🕯
                    Jeronica…",False,en,0,10,2021-02-24 11:51:45,1364543537417777153,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['prayer', 'circle', 'jeronica']",prayer circle jeronica
Manifesting for Jeronica crumbs tomorrow omg please! 😩🥺 #Riverdale #Jeronica #Vughead https://t.co/8Ec65aC1V0,False,en,25,5,2021-02-24 03:18:17,1364414317618212866,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.3802}","['manifesting', 'jeronica', 'crumbs', 'tomorrow', 'omg', 'please', 'riverdale', 'jeronica', 'vughead']",manifesting jeronica crumbs tomorrow omg please riverdale jeronica vughead
"RT @BarrosEsquerdo: I find it interesting how the Riverdale series makes Jugh and Veronica so compatible. The two have surreal connections,…",False,en,0,9,2021-02-23 21:56:14,1364333269634998278,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}","['find', 'interesting', 'riverdale', 'series', 'makes', 'jugh', 'veronica', 'compatible', 'two', 'surreal', 'connections']",find interesting riverdale series makes jugh veronica compatible two surreal connections
@ShellyLahey Guess this is where she goes full circle back to being a jeronica acting as if she never left🤭,False,en,3,0,2021-02-23 19:59:16,1364303834722443270,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['guess', 'goes', 'full', 'circle', 'back', 'jeronica', 'acting', 'never', 'left']",guess goes full circle back jeronica acting never left
"Happy Birthday to lovely friend, fellow jeronica warrior &amp; just overall badass awesome person @talllestiptoes ! Hopefully you're enjoying the day despite these batshit times &lt;3 https://t.co/y4bLJBRXaV",False,en,0,0,2021-02-23 19:00:08,1364288954539900928,"{'neg': 0.038, 'neu': 0.455, 'pos': 0.507, 'compound': 0.9665}","['happy', 'birthday', 'lovely', 'friend', 'fellow', 'jeronica', 'warrior', 'amp', 'overall', 'badass', 'awesome', 'person', 'hopefully', 'enjoying', 'day', 'despite', 'batshit', 'times', 'lt', '3']",happy birthday lovely friend fellow jeronica warrior amp overall badass awesome person hopefully enjoying day despite batshit times lt 3
Went back to when she started hating Jeronica for not having scenes and...? https://t.co/h1k7BOZCFi,False,en,7,0,2021-02-23 13:24:31,1364204495144509444,"{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.5106}","['went', 'back', 'started', 'hating', 'jeronica', 'scenes']",went back started hating jeronica scenes
@barcheated ... Jessica?? Why would she come back to him when he treated her like trash? And Betty has no feelings for him anymore it’s been seven years 😭😭😭 anyways the way she gave up on Jeronica and suddenly is acting like she always shipped them and that she didn’t make fun of us......,False,en,3,0,2021-02-23 13:11:36,1364201242545717249,"{'neg': 0.036, 'neu': 0.819, 'pos': 0.145, 'compound': 0.7677}","['jessica', 'would', 'come', 'back', 'treated', 'like', 'trash', 'betty', 'feelings', 'anymore', 'seven', 'years', 'anyways', 'way', 'gave', 'jeronica', 'suddenly', 'acting', 'like', 'always', 'shipped', 'make', 'fun', 'us']",jessica would come back treated like trash betty feelings anymore seven years anyways way gave jeronica suddenly acting like always shipped make fun us
